Date,Severity,Source,Type,Domain,Identifier,Info
2025-12-11,Medium,URLHaus,Malicious URL,dps-radar.cfd,https://dps-radar.cfd/download.php,"URLHaus ID: 3731445 | Threat: malware_download | Tags: apk , banker"
2025-12-10,Medium,URLHaus,Malicious URL,189.175.184.32,http://189.175.184.32/video.lnk,URLHaus ID: 3731097 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,27.152.72.35,http://27.152.72.35:50000/photo.lnk,URLHaus ID: 3731102 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,27.152.72.35,http://27.152.72.35:50000/video.lnk,URLHaus ID: 3731101 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,178.16.55.189,http://178.16.55.189/files/5297474040/5qEOpbg.exe,"URLHaus ID: 3731100 | Threat: malware_download | Tags: dropped-by-amadey, fbf543"
2025-12-10,Medium,URLHaus,Malicious URL,joker.proxywall.p-e.kr,http://joker.proxywall.p-e.kr/main_arm5,"URLHaus ID: 3731103 | Threat: malware_download | Tags: botnetdomain, elf, mirai, ua-wget"
2025-12-10,Medium,URLHaus,Malicious URL,42.226.79.104,http://42.226.79.104:44109/bin.sh,"URLHaus ID: 3731104 | Threat: malware_download | Tags: 32-bit, elf, mips, Mozi"
2025-12-10,Medium,URLHaus,Malicious URL,189.175.184.32,http://189.175.184.32/info.zip,URLHaus ID: 3731107 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,37.84.127.221,http://37.84.127.221/info.zip,URLHaus ID: 3731118 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,118.71.150.170,http://118.71.150.170/info.zip,URLHaus ID: 3731106 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,138.188.40.77,https://138.188.40.77/photo.lnk,URLHaus ID: 3731109 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,27.152.72.35,http://27.152.72.35:50000/info.zip,URLHaus ID: 3731108 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,189.175.184.32,http://189.175.184.32/photo.scr,URLHaus ID: 3731110 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,189.175.184.32,http://189.175.184.32/video.scr,URLHaus ID: 3731111 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,189.175.184.32,http://189.175.184.32/av.scr,URLHaus ID: 3731112 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,27.152.72.35,http://27.152.72.35:50000/av.scr,URLHaus ID: 3731113 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,27.152.72.35,http://27.152.72.35:50000/video.scr,URLHaus ID: 3731114 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,37.81.146.40,http://37.81.146.40/photo.scr,URLHaus ID: 3731115 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,37.81.146.40,http://37.81.146.40/info.zip,URLHaus ID: 3731116 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,37.85.190.27,http://37.85.190.27/info.zip,URLHaus ID: 3731117 | Threat: malware_download | Tags: CoinMiner
2025-12-10,Medium,URLHaus,Malicious URL,motphimr.co,https://motphimr.co/motphim.exe,"URLHaus ID: 3731146 | Threat: malware_download | Tags: rat, vanillarat, VanillaRatStub.exe"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/Krish637/hwid-changer/raw/refs/heads/main/enteria/hwid-changer_1.4-alpha.1.zip,"URLHaus ID: 3731147 | Threat: malware_download | Tags: SmartLoader, Stealc, zip"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/m1lleys/mills/raw/refs/heads/main/Vl42rA8dkRKp2D9.exe,"URLHaus ID: 3731148 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/sh,"URLHaus ID: 3731311 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,177.52.24.178,http://177.52.24.178:9201/i,"URLHaus ID: 3731177 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,117.206.97.125,http://117.206.97.125:2004/sshd,"URLHaus ID: 3731178 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,116.105.132.176,http://116.105.132.176/sshd,"URLHaus ID: 3731179 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,47.83.26.93,http://47.83.26.93/02.08.2022.exe,"URLHaus ID: 3731185 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,38.54.56.17,http://38.54.56.17/02.08.2022.exe,"URLHaus ID: 3731184 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,49.235.84.148,http://49.235.84.148:5677/02.08.2022.exe,"URLHaus ID: 3731183 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,34.71.215.207,http://34.71.215.207/02.08.2022.exe,"URLHaus ID: 3731182 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,166.117.91.70,http://166.117.91.70:8081/02.08.2022.exe,"URLHaus ID: 3731181 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,18.163.124.91,http://18.163.124.91:8081/02.08.2022.exe,"URLHaus ID: 3731180 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,47.84.116.153,http://47.84.116.153:8081/02.08.2022.exe,"URLHaus ID: 3731186 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,185.39.31.126,http://185.39.31.126:1443/02.08.2022.exe,"URLHaus ID: 3731188 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,185.214.74.95,http://185.214.74.95/Documents/Example.lnk,"URLHaus ID: 3731192 | Threat: malware_download | Tags: lnk, xml-opendir"
2025-12-10,Medium,URLHaus,Malicious URL,jmpbowl.space,http://jmpbowl.space/curl/1594300ef576e489183fb20c411b7d28c1342209b9f7a97285c1f8df7ac1ce2c,"URLHaus ID: 3731149 | Threat: malware_download | Tags: base64, ClickFix, zip"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/emmaflys/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731191 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,158.94.210.118,http://158.94.210.118/Documents/agenda.lnk,"URLHaus ID: 3731190 | Threat: malware_download | Tags: lnk, xml-opendir"
2025-12-10,Medium,URLHaus,Malicious URL,185.214.74.95,http://185.214.74.95/Documents/mass4.pdf.lnk,"URLHaus ID: 3731189 | Threat: malware_download | Tags: DarkTortilla, lnk, xml-opendir"
2025-12-10,Medium,URLHaus,Malicious URL,18.143.197.178,http://18.143.197.178/02.08.2022.exe,"URLHaus ID: 3731194 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,107.172.58.105,http://107.172.58.105/02.08.2022.exe,"URLHaus ID: 3731193 | Threat: malware_download | Tags: censys, CobaltStrike"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/ccer1l/Monotone-HWID-Spoofer/raw/refs/heads/main/Monotone.exe,"URLHaus ID: 3731195 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,www.mediafire.com,https://www.mediafire.com/file_premium/h1da134t1bycdqv/easy-bin.zip/file,URLHaus ID: 3731196 | Threat: malware_download | Tags: zip
2025-12-10,Medium,URLHaus,Malicious URL,cee.fe2rsos5is.ru,https://cee.fe2rsos5is.ru/rmtb55lb,URLHaus ID: 3731197 | Threat: malware_download | Tags: ClearFake
2025-12-10,Medium,URLHaus,Malicious URL,www.acro-drive.com,https://www.acro-drive.com/b/conf-nasta.mp4,"URLHaus ID: 3731199 | Threat: malware_download | Tags: base64, hex, obfuscated, powershell"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/pawanpandey29/hometask/raw/refs/heads/main/Application.zip,"URLHaus ID: 3731198 | Threat: malware_download | Tags: SmartLoader, zip"
2025-12-10,Medium,URLHaus,Malicious URL,raw.githubusercontent.com,https://raw.githubusercontent.com/sandronaw/files/refs/heads/main/Application.zip,"URLHaus ID: 3731200 | Threat: malware_download | Tags: SmartLoader, zip"
2025-12-10,Medium,URLHaus,Malicious URL,120.157.71.85,http://120.157.71.85:85/sshd,"URLHaus ID: 3731173 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,186.222.71.142,http://186.222.71.142:49905/i,"URLHaus ID: 3731174 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,123.209.205.236,http://123.209.205.236:85/sshd,"URLHaus ID: 3731175 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,101.168.47.205,http://101.168.47.205:85/sshd,"URLHaus ID: 3731176 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/cv3s/FortniteSpoofer/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731150 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,github.com,https://github.com/eLLExs/Temp-Spoofer-LifeTime/raw/refs/heads/main/TempSpoofer.exe,"URLHaus ID: 3731151 | Threat: malware_download | Tags: exe, Vidar"
2025-12-10,Medium,URLHaus,Malicious URL,122.117.97.43,http://122.117.97.43:43199/i,"URLHaus ID: 3731153 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,178.131.167.98,http://178.131.167.98:19230/i,"URLHaus ID: 3731152 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,212.120.197.163,http://212.120.197.163:6764/i,"URLHaus ID: 3731154 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,71.25.181.86,http://71.25.181.86:50415/i,"URLHaus ID: 3731155 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,83.224.162.153,http://83.224.162.153/sshd,"URLHaus ID: 3731156 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,91.80.131.136,http://91.80.131.136/sshd,"URLHaus ID: 3731158 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,121.136.45.187,http://121.136.45.187:65004/i,"URLHaus ID: 3731157 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,37.255.229.18,http://37.255.229.18:30507/i,"URLHaus ID: 3731161 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,49.70.151.117,http://49.70.151.117:65185/i,"URLHaus ID: 3731160 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,197.134.254.50,http://197.134.254.50:62889/i,"URLHaus ID: 3731159 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,80.116.94.239,http://80.116.94.239:29869/i,"URLHaus ID: 3731172 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,201.110.156.242,http://201.110.156.242:8080/sshd,"URLHaus ID: 3731171 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,46.176.1.84,http://46.176.1.84:10082/i,"URLHaus ID: 3731170 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,95.238.180.99,http://95.238.180.99:60976/i,"URLHaus ID: 3731169 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,114.159.214.246,http://114.159.214.246:50005/sshd,"URLHaus ID: 3731168 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,148.0.145.204,http://148.0.145.204:25561/i,"URLHaus ID: 3731167 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,188.28.18.120,http://188.28.18.120:8001/sshd,"URLHaus ID: 3731166 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,62.175.253.31,http://62.175.253.31:7001/i,"URLHaus ID: 3731165 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,27.75.67.144,http://27.75.67.144:8080/sshd,"URLHaus ID: 3731164 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,41.146.3.150,http://41.146.3.150:8083/sshd,"URLHaus ID: 3731163 | Threat: malware_download | Tags: backdoor, censys, elf, sshdkit"
2025-12-10,Medium,URLHaus,Malicious URL,119.15.241.101,http://119.15.241.101:38788/i,"URLHaus ID: 3731162 | Threat: malware_download | Tags: censys, elf, hajime"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/sshd,"URLHaus ID: 3731312 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/ftp,"URLHaus ID: 3731327 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Medium,URLHaus,Malicious URL,194.15.36.84,http://194.15.36.84/openssh,"URLHaus ID: 3731310 | Threat: malware_download | Tags: gafgyt, mirai, opendir"
2025-12-10,Critical,AlienVault OTX,hostname,teams.plsgongmu.com,teams.plsgongmu.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,domain,teamscn.com,teamscn.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,domain,teamszv.com,teamszv.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.baoyingkeji.com,teams.baoyingkeji.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.chetanagarbatti.com,teams.chetanagarbatti.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.cpeakem.com,teams.cpeakem.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.fin-tastikantioch.com,teams.fin-tastikantioch.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.fjzwb.com,teams.fjzwb.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.hardepc.com,teams.hardepc.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.jqsnzp.com,teams.jqsnzp.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.kensun4a.com,teams.kensun4a.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.kkkgenieyesl.cn,teams.kkkgenieyesl.cn,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.telegramgwxz.com,teams.telegramgwxz.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Medium,AlienVault OTX,FileHash-SHA1,,0ed540c8c2bd97839907459f9da6f506e781f7bb,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Critical,AlienVault OTX,hostname,teams.telegramtgxz.com,teams.telegramtgxz.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.telegramzwxz.com,teams.telegramzwxz.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,hostname,teams.xclyd.com,teams.xclyd.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Medium,AlienVault OTX,FileHash-MD5,,1e28c01387e0f0229a3fb3df931eaf80,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Medium,AlienVault OTX,FileHash-MD5,,558bec83ec40535657833d7440001c00,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Medium,AlienVault OTX,FileHash-MD5,,7000b9fc622f702b4d1b38b567a9dc1a,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Medium,AlienVault OTX,FileHash-SHA1,,d5370a1b685f54055154c1062434ca473cdd31f5,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Medium,AlienVault OTX,FileHash-SHA256,,35593a51ecc14e68181b2de8f82dde8c18f27f16fcebedbbdac78371ff4f8d41,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Medium,AlienVault OTX,FileHash-SHA256,,57e0e560801687a8691c704f79da0c1dbdd0f7d5cc671a6ce07ec0040205d728,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Medium,AlienVault OTX,FileHash-SHA256,,999648bd814ea5b1e97918366c6bd0f82b88f5675da1d4133257b9e6f4121475,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Medium,AlienVault OTX,FileHash-SHA256,,b26927ca4342a19e9314cf05ee9d9a4bddf7b848def2db941dd281d692eaa73c,"Pulse: NANOREMOTE, cousin of FINALDRAFT | Tags: command execution, file exfiltration, google drive api, finaldraft, custom pe loader, task management, nanoremote, wmloader, windows backdoor"
2025-12-10,Critical,AlienVault OTX,domain,qzjfxy.fun,qzjfxy.fun,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,domain,binancegames.sb,binancegames.sb,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,domain,6esygx.space,6esygx.space,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teamszv.com,http://teamszv.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Medium,URLHaus,Malicious URL,customers-help.online,http://customers-help.online/cron,"URLHaus ID: 3731309 | Threat: malware_download | Tags: botnetdomain, gafgyt, mirai, opendir"
2025-12-10,Critical,AlienVault OTX,IPv4,27.124.43.4,27.124.43.4,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,43.226.125.112,43.226.125.112,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,43.226.125.124,43.226.125.124,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,IPv4,43.226.125.125,43.226.125.125,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,6esygx.space,http://6esygx.space,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,binancegames.sb,http://binancegames.sb,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,qzjfxy.fun,http://qzjfxy.fun,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.baoyingkeji.com,http://teams.baoyingkeji.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.chetanagarbatti.com,http://teams.chetanagarbatti.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.cpeakem.com,http://teams.cpeakem.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.fin-tastikantioch.com,http://teams.fin-tastikantioch.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.fjzwb.com,http://teams.fjzwb.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.hardepc.com,http://teams.hardepc.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.jqsnzp.com,http://teams.jqsnzp.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.kensun4a.com,http://teams.kensun4a.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.kkkgenieyesl.cn,http://teams.kkkgenieyesl.cn,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.plsgongmu.com,http://teams.plsgongmu.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.telegramgwxz.com,http://teams.telegramgwxz.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.telegramtgxz.com,http://teams.telegramtgxz.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
2025-12-10,Critical,AlienVault OTX,URL,teams.telegramzwxz.com,http://teams.telegramzwxz.com,"Pulse: Russian Ruse: ValleyRAT Hits China via Fake Microsoft Teams Attack | Tags: false flag, valleyrat, microsoft teams, seo poisoning, apt, financial fraud, espionage, china"
